frequency,Vgate,Ir,Ii,Vr,Vi,C_gg
1995.26,0.4,-6.0715000000000004e-18,-5.727993000000001e-16,0.001,0.0,4.56902057849992e-17
2238.72,0.4,-6.0715000000000004e-18,-6.426914000000001e-16,0.001,0.0,4.569017706218311e-17
2511.8900000000003,0.4,-6.0715000000000004e-18,-7.211116e-16,0.001,0.0,4.569008820485992e-17
2818.38,0.4,-6.0715000000000004e-18,-8.091005000000001e-16,0.001,0.0,4.5690199346122265e-17
3162.28,0.4,-6.0715000000000004e-18,-9.078257e-16,0.001,0.0,4.5690118402184515e-17
3548.13,0.4,-6.0715000000000004e-18,-1.0186e-15,0.001,0.0,4.569032843593797e-17
3981.0699999999997,0.4,-6.0715000000000004e-18,-1.1429e-15,0.001,0.0,4.569077772049404e-17
4466.84,0.4,-6.0715000000000004e-18,-1.2823000000000001e-15,0.001,0.0,4.568876062870786e-17
5011.87,0.4,-6.0715000000000004e-18,-1.4388000000000002e-15,0.001,0.0,4.5689958462733285e-17
5623.41,0.4,-6.0715000000000004e-18,-1.6144000000000002e-15,0.001,0.0,4.569109137117085e-17
6309.57,0.4,-6.0715000000000004e-18,-1.8114000000000002e-15,0.001,0.0,4.5691428087280004e-17
7079.46,0.4,-6.0715000000000004e-18,-2.0324e-15,0.001,0.0,4.569084454746097e-17
7943.28,0.4,-6.0715000000000004e-18,-2.2804000000000005e-15,0.001,0.0,4.569106618761497e-17
8912.509999999998,0.4,-6.0715000000000004e-18,-2.5586000000000006e-15,0.001,0.0,4.5690140868837573e-17
10000.0,0.4,-6.0715000000000004e-18,-2.8708000000000004e-15,0.001,0.0,4.569020106282132e-17
11220.179999999998,0.4,-6.0715000000000004e-18,-3.2211000000000002e-15,0.001,0.0,4.569035320229303e-17
12589.25,0.4,-6.0715000000000004e-18,-3.6141e-15,0.001,0.0,4.5689924326581725e-17
14125.38,0.4,-6.0715000000000004e-18,-4.055100000000001e-15,0.001,0.0,4.5690042302008505e-17
15848.929999999998,0.4,-6.0715000000000004e-18,-4.5499e-15,0.001,0.0,4.5690092364204693e-17
17782.789999999997,0.4,-6.0715000000000004e-18,-5.105100000000001e-15,0.001,0.0,4.5690350050719554e-17
19952.62,0.4,-6.0715000000000004e-18,-5.728e-15,0.001,0.0,4.569021582280305e-17
22387.21,0.4,-6.0715000000000004e-18,-6.4269e-15,0.001,0.0,4.56900571244609e-17
25118.86,0.4,-6.0715000000000004e-18,-7.2111e-15,0.001,0.0,4.5690059585903446e-17
28183.83,0.4,-6.0715000000000004e-18,-8.091e-15,0.001,0.0,4.5690122476488296e-17
31622.78,0.4,-6.0715000000000004e-18,-9.078300000000001e-15,0.001,0.0,4.5690363714738354e-17
35481.340000000004,0.4,-6.0715000000000004e-18,-1.0186000000000001e-14,0.001,0.0,4.569027692680282e-17
39810.72,0.4,-6.0715000000000004e-18,-1.1428800000000001e-14,0.001,0.0,4.5689955208261835e-17
44668.36,0.4,-6.0715000000000004e-18,-1.2823400000000001e-14,0.001,0.0,4.5690226756581414e-17
50118.72,0.4,-6.0715000000000004e-18,-1.43881e-14,0.001,0.0,4.5690257785923097e-17
56234.13,0.4,-6.0715000000000004e-18,-1.61437e-14,0.001,0.0,4.56902179297987e-17
63095.73,0.4,-6.0715000000000004e-18,-1.81135e-14,0.001,0.0,4.5690145144450275e-17
70794.58,0.4,-6.0715000000000004e-18,-2.0323700000000002e-14,0.001,0.0,4.5690183018484655e-17
79432.82,0.4,-6.0715000000000004e-18,-2.28036e-14,0.001,0.0,4.5690253226441467e-17
89125.09,0.4,-6.0715000000000004e-18,-2.5586000000000002e-14,0.001,0.0,4.569014599535591e-17
100000.0,0.4,-6.0715000000000004e-18,-2.8708e-14,0.001,0.0,4.569020106282132e-17
112201.84999999999,0.4,-6.0715000000000004e-18,-3.2210900000000004e-14,0.001,0.0,4.569019099452222e-17
125892.54,0.4,-6.0715000000000004e-18,-3.61412e-14,0.001,0.0,4.569016265199517e-17
